,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0,1,2,3,4,5,6
1755,1755.0,1755.0,1755.0,6/19/2009,0.648,0.648,0.648,0.648,0.78%,,,,,,,,,,,,,,,,,,,,,
1756,1756.0,1756.0,1756.0,6/22/2009,0.645,0.645,0.645,0.645,-0.46%,,,,,,,,,,,,,,,,,,,,,
1757,1757.0,1757.0,1757.0,6/23/2009,0.638,0.638,0.638,0.638,-1.09%,,,,,,,,,,,,,,,,,,,,,
1758,1758.0,1758.0,1758.0,6/24/2009,0.622,0.622,0.622,0.622,-2.51%,,,,,,,,,,,,,,,,,,,,,
1759,1759.0,1759.0,1759.0,6/25/2009,0.622,0.622,0.622,0.622,0.00%,,,,,,,,,,,,,,,,,,,,,
1760,1760.0,1760.0,1760.0,6/26/2009,0.612,0.612,0.612,0.612,-1.61%,,,,,,,,,,,,,,,,,,,,,
1761,1761.0,1761.0,1761.0,6/29/2009,0.615,0.615,0.615,0.615,0.49%,,,,,,,,,,,,,,,,,,,,,
1762,1762.0,1762.0,1762.0,6/30/2009,0.627,0.627,0.627,0.627,1.95%,,,,,,,,,,,,,,,,,,,,,
1763,1763.0,1763.0,1763.0,7/1/2009,0.617,0.617,0.617,0.617,-1.59%,,,,,,,,,,,,,,,,,,,,,
1764,1764.0,1764.0,1764.0,7/2/2009,0.604,0.604,0.604,0.604,-2.11%,,,,,,,,,,,,,,,,,,,,,
1765,1765.0,1765.0,1765.0,7/3/2009,0.575,0.575,0.575,0.575,-4.80%,,,,,,,,,,,,,,,,,,,,,
1766,1766.0,1766.0,1766.0,7/6/2009,0.565,0.565,0.565,0.565,-1.74%,,,,,,,,,,,,,,,,,,,,,
1767,1767.0,1767.0,1767.0,7/7/2009,0.56,0.56,0.56,0.56,-0.88%,,,,,,,,,,,,,,,,,,,,,
1768,1768.0,1768.0,1768.0,7/8/2009,0.548,0.548,0.548,0.548,-2.14%,,,,,,,,,,,,,,,,,,,,,
1769,1769.0,1769.0,1769.0,7/9/2009,0.543,0.543,0.543,0.543,-0.91%,,,,,,,,,,,,,,,,,,,,,
1770,1770.0,1770.0,1770.0,7/10/2009,0.54,0.54,0.54,0.54,-0.55%,,,,,,,,,,,,,,,,,,,,,
1771,1771.0,1771.0,1771.0,7/13/2009,0.547,0.547,0.547,0.547,1.30%,,,,,,,,,,,,,,,,,,,,,
1772,1772.0,1772.0,1772.0,7/14/2009,0.542,0.542,0.542,0.542,-0.91%,,,,,,,,,,,,,,,,,,,,,
1773,1773.0,1773.0,1773.0,7/15/2009,0.532,0.532,0.532,0.532,-1.85%,,,,,,,,,,,,,,,,,,,,,
1774,1774.0,1774.0,1774.0,7/16/2009,0.53,0.53,0.53,0.53,-0.38%,,,,,,,,,,,,,,,,,,,,,
1775,1775.0,1775.0,1775.0,7/17/2009,0.518,0.518,0.518,0.518,-2.26%,,,,,,,,,,,,,,,,,,,,,
1776,1776.0,1776.0,1776.0,7/20/2009,0.52,0.52,0.52,0.52,0.39%,,,,,,,,,,,,,,,,,,,,,
1777,1777.0,1777.0,1777.0,7/21/2009,0.515,0.515,0.515,0.515,-0.96%,,,,,,,,,,,,,,,,,,,,,
1778,1778.0,1778.0,1778.0,7/22/2009,0.512,0.512,0.512,0.512,-0.58%,,,,,,,,,,,,,,,,,,,,,
1779,1779.0,1779.0,1779.0,7/23/2009,0.52,0.52,0.52,0.52,1.56%,,,,,,,,,,,,,,,,,,,,,
1780,1780.0,1780.0,1780.0,7/24/2009,0.522,0.522,0.522,0.522,0.38%,,,,,,,,,,,,,,,,,,,,,
1781,1781.0,1781.0,1781.0,7/27/2009,0.513,0.513,0.513,0.513,-1.72%,,,,,,,,,,,,,,,,,,,,,
1782,1782.0,1782.0,1782.0,7/28/2009,0.508,0.508,0.508,0.508,-0.97%,,,,,,,,,,,,,,,,,,,,,
1783,1783.0,1783.0,1783.0,7/29/2009,0.507,0.507,0.507,0.507,-0.20%,,,,,,,,,,,,,,,,,,,,,
1784,1784.0,1784.0,1784.0,7/30/2009,0.498,0.498,0.498,0.498,-1.78%,,,,,,,,,,,,,,,,,,,,,
1785,1785.0,1785.0,1785.0,7/31/2009,0.5,0.5,0.5,0.5,0.40%,,,,,,,,,,,,,,,,,,,,,
1786,1786.0,1786.0,1786.0,8/3/2009,0.5,0.5,0.5,0.5,0.00%,,,,,,,,,,,,,,,,,,,,,
1787,1787.0,1787.0,1787.0,8/4/2009,0.513,0.513,0.513,0.513,2.60%,,,,,,,,,,,,,,,,,,,,,
1788,1788.0,1788.0,1788.0,8/5/2009,0.55,0.55,0.55,0.55,7.21%,,,,,,,,,,,,,,,,,,,,,
1789,1789.0,1789.0,1789.0,8/6/2009,0.55,0.55,0.55,0.55,0.00%,,,,,,,,,,,,,,,,,,,,,
1790,1790.0,1790.0,1790.0,8/7/2009,0.555,0.555,0.555,0.555,0.91%,,,,,,,,,,,,,,,,,,,,,
1791,1791.0,1791.0,1791.0,8/10/2009,0.537,0.537,0.537,0.537,-3.24%,,,,,,,,,,,,,,,,,,,,,
1792,1792.0,1792.0,1792.0,8/11/2009,0.522,0.522,0.522,0.522,-2.79%,,,,,,,,,,,,,,,,,,,,,
1793,1793.0,1793.0,1793.0,8/12/2009,0.518,0.518,0.518,0.518,-0.77%,,,,,,,,,,,,,,,,,,,,,
1794,1794.0,1794.0,1794.0,8/13/2009,0.477,0.477,0.477,0.477,-7.92%,,,,,,,,,,,,,,,,,,,,,
1795,1795.0,1795.0,1795.0,8/14/2009,0.472,0.472,0.472,0.472,-1.05%,,,,,,,,,,,,,,,,,,,,,
1796,1796.0,1796.0,1796.0,8/17/2009,0.475,0.475,0.475,0.475,0.64%,,,,,,,,,,,,,,,,,,,,,
1797,1797.0,1797.0,1797.0,8/18/2009,0.487,0.487,0.487,0.487,2.53%,,,,,,,,,,,,,,,,,,,,,
1798,1798.0,1798.0,1798.0,8/19/2009,0.472,0.472,0.472,0.472,-3.08%,,,,,,,,,,,,,,,,,,,,,
1799,1799.0,1799.0,1799.0,8/20/2009,0.46,0.46,0.46,0.46,-2.54%,,,,,,,,,,,,,,,,,,,,,
1800,1800.0,1800.0,1800.0,8/21/2009,0.452,0.452,0.452,0.452,-1.74%,,,,,,,,,,,,,,,,,,,,,
1801,1801.0,1801.0,1801.0,8/24/2009,0.453,0.453,0.453,0.453,0.22%,,,,,,,,,,,,,,,,,,,,,
1802,1802.0,1802.0,1802.0,8/25/2009,0.445,0.445,0.445,0.445,-1.77%,,,,,,,,,,,,,,,,,,,,,
1803,1803.0,1803.0,1803.0,8/26/2009,0.448,0.448,0.448,0.448,0.67%,,,,,,,,,,,,,,,,,,,,,
1804,1804.0,1804.0,1804.0,8/27/2009,0.45,0.45,0.45,0.45,0.45%,,,,,,,,,,,,,,,,,,,,,
1805,1805.0,1805.0,1805.0,8/28/2009,0.45,0.45,0.45,0.45,0.00%,,,,,,,,,,,,,,,,,,,,,
1806,1806.0,1806.0,1806.0,9/1/2009,0.435,0.435,0.435,0.435,-3.33%,,,,,,,,,,,,,,,,,,,,,
1807,1807.0,1807.0,1807.0,9/2/2009,0.438,0.438,0.438,0.438,0.69%,,,,,,,,,,,,,,,,,,,,,
1808,1808.0,1808.0,1808.0,9/3/2009,0.438,0.438,0.438,0.438,0.00%,,,,,,,,,,,,,,,,,,,,,
1809,1809.0,1809.0,1809.0,9/4/2009,0.428,0.428,0.428,0.428,-2.28%,,,,,,,,,,,,,,,,,,,,,
1810,1810.0,1810.0,1810.0,9/7/2009,0.418,0.418,0.418,0.418,-2.34%,,,,,,,,,,,,,,,,,,,,,
1811,1811.0,1811.0,1811.0,9/8/2009,0.422,0.422,0.422,0.422,0.96%,,,,,,,,,,,,,,,,,,,,,
1812,1812.0,1812.0,1812.0,9/9/2009,0.423,0.423,0.423,0.423,0.24%,,,,,,,,,,,,,,,,,,,,,
1813,1813.0,1813.0,1813.0,9/10/2009,0.423,0.423,0.423,0.423,0.00%,,,,,,,,,,,,,,,,,,,,,
1814,1814.0,1814.0,1814.0,9/11/2009,0.43,0.43,0.43,0.43,1.65%,,,,,,,,,,,,,,,,,,,,,
1815,1815.0,1815.0,1815.0,9/14/2009,0.435,0.435,0.435,0.435,1.16%,,,,,,,,,,,,,,,,,,,,,
1816,1816.0,1816.0,1816.0,9/15/2009,0.425,0.425,0.425,0.425,-2.30%,,,,,,,,,,,,,,,,,,,,,
1817,1817.0,1817.0,1817.0,9/16/2009,0.405,0.405,0.405,0.405,-4.71%,,,,,,,,,,,,,,,,,,,,,
1818,1818.0,1818.0,1818.0,9/17/2009,0.41,0.41,0.41,0.41,1.23%,,,,,,,,,,,,,,,,,,,,,
1819,1819.0,1819.0,1819.0,9/18/2009,0.41,0.41,0.41,0.41,0.00%,,,,,,,,,,,,,,,,,,,,,
1820,1820.0,1820.0,1820.0,9/21/2009,0.408,0.408,0.408,0.408,-0.49%,,,,,,,,,,,,,,,,,,,,,
1821,1821.0,1821.0,1821.0,9/22/2009,0.402,0.402,0.402,0.402,-1.47%,,,,,,,,,,,,,,,,,,,,,
1822,1822.0,1822.0,1822.0,9/23/2009,0.413,0.413,0.413,0.413,2.74%,,,,,,,,,,,,,,,,,,,,,
1823,1823.0,1823.0,1823.0,9/24/2009,0.403,0.403,0.403,0.403,-2.42%,,,,,,,,,,,,,,,,,,,,,
1824,1824.0,1824.0,1824.0,9/25/2009,0.412,0.412,0.412,0.412,2.23%,,,,,,,,,,,,,,,,,,,,,
1825,1825.0,1825.0,1825.0,9/28/2009,0.403,0.403,0.403,0.403,-2.18%,,,,,,,,,,,,,,,,,,,,,
1826,1826.0,1826.0,1826.0,9/29/2009,0.417,0.417,0.417,0.417,3.47%,,,,,,,,,,,,,,,,,,,,,
1827,1827.0,1827.0,1827.0,9/30/2009,0.452,0.452,0.452,0.452,8.39%,,,,,,,,,,,,,,,,,,,,,
1828,1828.0,1828.0,1828.0,10/1/2009,0.453,0.453,0.453,0.453,0.22%,,,,,,,,,,,,,,,,,,,,,
1829,1829.0,1829.0,1829.0,10/2/2009,0.448,0.448,0.448,0.448,-1.10%,,,,,,,,,,,,,,,,,,,,,
1830,1830.0,1830.0,1830.0,10/5/2009,0.455,0.455,0.455,0.455,1.56%,,,,,,,,,,,,,,,,,,,,,
1831,1831.0,1831.0,1831.0,10/6/2009,0.46,0.46,0.46,0.46,1.10%,,,,,,,,,,,,,,,,,,,,,
1832,1832.0,1832.0,1832.0,10/7/2009,0.457,0.457,0.457,0.457,-0.65%,,,,,,,,,,,,,,,,,,,,,
1833,1833.0,1833.0,1833.0,10/8/2009,0.458,0.458,0.458,0.458,0.22%,,,,,,,,,,,,,,,,,,,,,
1834,1834.0,1834.0,1834.0,10/9/2009,0.463,0.463,0.463,0.463,1.09%,,,,,,,,,,,,,,,,,,,,,
1835,1835.0,1835.0,1835.0,10/12/2009,0.465,0.465,0.465,0.465,0.43%,,,,,,,,,,,,,,,,,,,,,
1836,1836.0,1836.0,1836.0,10/13/2009,0.468,0.468,0.468,0.468,0.65%,,,,,,,,,,,,,,,,,,,,,
1837,1837.0,1837.0,1837.0,10/14/2009,0.475,0.475,0.475,0.475,1.50%,,,,,,,,,,,,,,,,,,,,,
1838,1838.0,1838.0,1838.0,10/15/2009,0.478,0.478,0.478,0.478,0.63%,,,,,,,,,,,,,,,,,,,,,
1839,1839.0,1839.0,1839.0,10/16/2009,0.483,0.483,0.483,0.483,1.05%,,,,,,,,,,,,,,,,,,,,,
1840,1840.0,1840.0,1840.0,10/19/2009,0.488,0.488,0.488,0.488,1.04%,,,,,,,,,,,,,,,,,,,,,
1841,1841.0,1841.0,1841.0,10/20/2009,0.493,0.493,0.493,0.493,1.02%,,,,,,,,,,,,,,,,,,,,,
1842,1842.0,1842.0,1842.0,10/21/2009,0.518,0.518,0.518,0.518,5.07%,,,,,,,,,,,,,,,,,,,,,
1843,1843.0,1843.0,1843.0,10/22/2009,0.528,0.528,0.528,0.528,1.93%,,,,,,,,,,,,,,,,,,,,,
1844,1844.0,1844.0,1844.0,10/23/2009,0.525,0.525,0.525,0.525,-0.57%,,,,,,,,,,,,,,,,,,,,,
1845,1845.0,1845.0,1845.0,10/26/2009,0.503,0.503,0.503,0.503,-4.19%,,,,,,,,,,,,,,,,,,,,,
1846,1846.0,1846.0,1846.0,10/27/2009,0.48,0.48,0.48,0.48,-4.57%,,,,,,,,,,,,,,,,,,,,,
1847,1847.0,1847.0,1847.0,10/28/2009,0.472,0.472,0.472,0.472,-1.67%,,,,,,,,,,,,,,,,,,,,,
1848,1848.0,1848.0,1848.0,10/29/2009,0.475,0.475,0.475,0.475,0.64%,,,,,,,,,,,,,,,,,,,,,
1849,1849.0,1849.0,1849.0,10/30/2009,0.478,0.478,0.478,0.478,0.63%,,,,,,,,,,,,,,,,,,,,,
1850,1850.0,1850.0,1850.0,11/2/2009,0.485,0.485,0.485,0.485,1.46%,,,,,,,,,,,,,,,,,,,,,
1851,1851.0,1851.0,1851.0,11/3/2009,0.49,0.49,0.49,0.49,1.03%,,,,,,,,,,,,,,,,,,,,,
1852,1852.0,1852.0,1852.0,11/4/2009,0.49,0.49,0.49,0.49,0.00%,,,,,,,,,,,,,,,,,,,,,
1853,1853.0,1853.0,1853.0,11/5/2009,0.488,0.488,0.488,0.488,-0.41%,,,,,,,,,,,,,,,,,,,,,
1854,1854.0,1854.0,1854.0,11/6/2009,0.502,0.502,0.502,0.502,2.87%,,,,,,,,,,,,,,,,,,,,,
1855,1855.0,1855.0,1855.0,11/9/2009,0.502,0.502,0.502,0.502,0.00%,,,,,,,,,,,,,,,,,,,,,
1856,1856.0,1856.0,1856.0,11/10/2009,0.495,0.495,0.495,0.495,-1.39%,,,,,,,,,,,,,,,,,,,,,
1857,1857.0,1857.0,1857.0,11/11/2009,0.49,0.49,0.49,0.49,-1.01%,,,,,,,,,,,,,,,,,,,,,
1858,1858.0,1858.0,1858.0,11/12/2009,0.493,0.493,0.493,0.493,0.61%,,,,,,,,,,,,,,,,,,,,,
1859,1859.0,1859.0,1859.0,11/13/2009,0.493,0.493,0.493,0.493,0.00%,,,,,,,,,,,,,,,,,,,,,
1860,1860.0,1860.0,1860.0,11/16/2009,0.497,0.497,0.497,0.497,0.81%,,,,,,,,,,,,,,,,,,,,,
1861,1861.0,1861.0,1861.0,11/17/2009,0.507,0.507,0.507,0.507,2.01%,,,,,,,,,,,,,,,,,,,,,
1862,1862.0,1862.0,1862.0,11/18/2009,0.475,0.475,0.475,0.475,-6.31%,,,,,,,,,,,,,,,,,,,,,
1863,1863.0,1863.0,1863.0,11/19/2009,0.487,0.487,0.487,0.487,2.53%,,,,,,,,,,,,,,,,,,,,,
1864,1864.0,1864.0,1864.0,11/20/2009,0.487,0.487,0.487,0.487,0.00%,,,,,,,,,,,,,,,,,,,,,
1865,1865.0,1865.0,1865.0,11/23/2009,0.493,0.493,0.493,0.493,1.23%,,,,,,,,,,,,,,,,,,,,,
1866,1866.0,1866.0,1866.0,11/24/2009,0.495,0.495,0.495,0.495,0.41%,,,,,,,,,,,,,,,,,,,,,
1867,1867.0,1867.0,1867.0,11/25/2009,0.503,0.503,0.503,0.503,1.62%,,,,,,,,,,,,,,,,,,,,,
1868,1868.0,1868.0,1868.0,11/26/2009,0.503,0.503,0.503,0.503,0.00%,,,,,,,,,,,,,,,,,,,,,
1869,1869.0,1869.0,1869.0,11/27/2009,0.497,0.497,0.497,0.497,-1.19%,,,,,,,,,,,,,,,,,,,,,
1870,1870.0,1870.0,1870.0,11/30/2009,0.493,0.493,0.493,0.493,-0.80%,,,,,,,,,,,,,,,,,,,,,
1871,1871.0,1871.0,1871.0,12/1/2009,0.492,0.492,0.492,0.492,-0.20%,,,,,,,,,,,,,,,,,,,,,
1872,1872.0,1872.0,1872.0,12/2/2009,0.492,0.492,0.492,0.492,0.00%,,,,,,,,,,,,,,,,,,,,,
1873,1873.0,1873.0,1873.0,12/3/2009,0.5,0.5,0.5,0.5,1.63%,,,,,,,,,,,,,,,,,,,,,
1874,1874.0,1874.0,1874.0,12/4/2009,0.497,0.497,0.497,0.497,-0.60%,,,,,,,,,,,,,,,,,,,,,
1875,1875.0,1875.0,1875.0,12/7/2009,0.51,0.51,0.51,0.51,2.62%,,,,,,,,,,,,,,,,,,,,,
1876,1876.0,1876.0,1876.0,12/8/2009,0.503,0.503,0.503,0.503,-1.37%,,,,,,,,,,,,,,,,,,,,,
1877,1877.0,1877.0,1877.0,12/9/2009,0.508,0.508,0.508,0.508,0.99%,,,,,,,,,,,,,,,,,,,,,
1878,1878.0,1878.0,1878.0,12/10/2009,0.507,0.507,0.507,0.507,-0.20%,,,,,,,,,,,,,,,,,,,,,
1879,1879.0,1879.0,1879.0,12/11/2009,0.512,0.512,0.512,0.512,0.99%,,,,,,,,,,,,,,,,,,,,,
1880,1880.0,1880.0,1880.0,12/14/2009,0.523,0.523,0.523,0.523,2.15%,,,,,,,,,,,,,,,,,,,,,
1881,1881.0,1881.0,1881.0,12/15/2009,0.535,0.535,0.535,0.535,2.29%,,,,,,,,,,,,,,,,,,,,,
1882,1882.0,1882.0,1882.0,12/16/2009,0.527,0.527,0.527,0.527,-1.50%,,,,,,,,,,,,,,,,,,,,,
1883,1883.0,1883.0,1883.0,12/17/2009,0.527,0.527,0.527,0.527,0.00%,,,,,,,,,,,,,,,,,,,,,
1884,1884.0,1884.0,1884.0,12/18/2009,0.518,0.518,0.518,0.518,-1.71%,,,,,,,,,,,,,,,,,,,,,
1885,1885.0,1885.0,1885.0,12/21/2009,0.532,0.532,0.532,0.532,2.70%,,,,,,,,,,,,,,,,,,,,,
1886,1886.0,1886.0,1886.0,12/22/2009,0.538,0.538,0.538,0.538,1.13%,,,,,,,,,,,,,,,,,,,,,
1887,1887.0,1887.0,1887.0,12/23/2009,0.537,0.537,0.537,0.537,-0.19%,,,,,,,,,,,,,,,,,,,,,
1888,1888.0,1888.0,1888.0,12/24/2009,0.54,0.54,0.54,0.54,0.56%,,,,,,,,,,,,,,,,,,,,,
1889,1889.0,1889.0,1889.0,12/29/2009,0.543,0.543,0.543,0.543,0.56%,,,,,,,,,,,,,,,,,,,,,
1890,1890.0,1890.0,1890.0,12/30/2009,0.543,0.543,0.543,0.543,0.00%,,,,,,,,,,,,,,,,,,,,,
1891,1891.0,1891.0,1891.0,12/31/2009,0.54,0.54,0.54,0.54,-0.55%,,,,,,,,,,,,,,,,,,,,,
1892,1892.0,1892.0,1892.0,1/4/2010,0.543,0.543,0.543,0.543,0.56%,,,,,,,,,,,,,,,,,,,,,
1893,1893.0,1893.0,1893.0,1/5/2010,0.545,0.545,0.545,0.545,0.37%,,,,,,,,,,,,,,,,,,,,,
1894,1894.0,1894.0,1894.0,1/6/2010,0.545,0.545,0.545,0.545,0.00%,,,,,,,,,,,,,,,,,,,,,
1895,1895.0,1895.0,1895.0,1/7/2010,0.542,0.542,0.542,0.542,-0.55%,,,,,,,,,,,,,,,,,,,,,
1896,1896.0,1896.0,1896.0,1/8/2010,0.542,0.542,0.542,0.542,0.00%,,,,,,,,,,,,,,,,,,,,,
1897,1897.0,1897.0,1897.0,1/11/2010,0.553,0.553,0.553,0.553,2.03%,,,,,,,,,,,,,,,,,,,,,
1898,1898.0,1898.0,1898.0,1/12/2010,0.537,0.537,0.537,0.537,-2.89%,,,,,,,,,,,,,,,,,,,,,
1899,1899.0,1899.0,1899.0,1/13/2010,0.535,0.535,0.535,0.535,-0.37%,,,,,,,,,,,,,,,,,,,,,
1900,1900.0,1900.0,1900.0,1/14/2010,0.53,0.53,0.53,0.53,-0.93%,,,,,,,,,,,,,,,,,,,,,
1901,1901.0,1901.0,1901.0,1/15/2010,0.533,0.533,0.533,0.533,0.57%,,,,,,,,,,,,,,,,,,,,,
1902,1902.0,1902.0,1902.0,1/18/2010,0.54,0.54,0.54,0.54,1.31%,,,,,,,,,,,,,,,,,,,,,
1903,1903.0,1903.0,1903.0,1/19/2010,0.545,0.545,0.545,0.545,0.93%,,,,,,,,,,,,,,,,,,,,,
1904,1904.0,1904.0,1904.0,1/20/2010,0.547,0.547,0.547,0.547,0.37%,,,,,,,,,,,,,,,,,,,,,
1905,1905.0,1905.0,1905.0,1/21/2010,0.542,0.542,0.542,0.542,-0.91%,,,,,,,,,,,,,,,,,,,,,
1906,1906.0,1906.0,1906.0,1/22/2010,0.533,0.533,0.533,0.533,-1.66%,,,,,,,,,,,,,,,,,,,,,
1907,1907.0,1907.0,1907.0,1/25/2010,0.535,0.535,0.535,0.535,0.38%,,,,,,,,,,,,,,,,,,,,,
1908,1908.0,1908.0,1908.0,1/26/2010,0.53,0.53,0.53,0.53,-0.93%,,,,,,,,,,,,,,,,,,,,,
1909,1909.0,1909.0,1909.0,1/27/2010,0.532,0.532,0.532,0.532,0.38%,,,,,,,,,,,,,,,,,,,,,
1910,1910.0,1910.0,1910.0,1/28/2010,0.537,0.537,0.537,0.537,0.94%,,,,,,,,,,,,,,,,,,,,,
1911,1911.0,1911.0,1911.0,1/29/2010,0.54,0.54,0.54,0.54,0.56%,,,,,,,,,,,,,,,,,,,,,
1912,1912.0,1912.0,1912.0,2/1/2010,0.537,0.537,0.537,0.537,-0.56%,,,,,,,,,,,,,,,,,,,,,
1913,1913.0,1913.0,1913.0,2/2/2010,0.535,0.535,0.535,0.535,-0.37%,,,,,,,,,,,,,,,,,,,,,
1914,1914.0,1914.0,1914.0,2/3/2010,0.535,0.535,0.535,0.535,0.00%,,,,,,,,,,,,,,,,,,,,,
1915,1915.0,1915.0,1915.0,2/4/2010,0.528,0.528,0.528,0.528,-1.31%,,,,,,,,,,,,,,,,,,,,,
1916,1916.0,1916.0,1916.0,2/5/2010,0.528,0.528,0.528,0.528,0.00%,,,,,,,,,,,,,,,,,,,,,
1917,1917.0,1917.0,1917.0,2/8/2010,0.543,0.543,0.543,0.543,2.84%,,,,,,,,,,,,,,,,,,,,,
1918,1918.0,1918.0,1918.0,2/9/2010,0.545,0.545,0.545,0.545,0.37%,,,,,,,,,,,,,,,,,,,,,
1919,1919.0,1919.0,1919.0,2/10/2010,0.547,0.547,0.547,0.547,0.37%,,,,,,,,,,,,,,,,,,,,,
1920,1920.0,1920.0,1920.0,2/11/2010,0.547,0.547,0.547,0.547,0.00%,,,,,,,,,,,,,,,,,,,,,
1921,1921.0,1921.0,1921.0,2/12/2010,0.547,0.547,0.547,0.547,0.00%,,,,,,,,,,,,,,,,,,,,,
1922,1922.0,1922.0,1922.0,2/15/2010,0.548,0.548,0.548,0.548,0.18%,,,,,,,,,,,,,,,,,,,,,
1923,1923.0,1923.0,1923.0,2/16/2010,0.553,0.553,0.553,0.553,0.91%,,,,,,,,,,,,,,,,,,,,,
1924,1924.0,1924.0,1924.0,2/17/2010,0.555,0.555,0.555,0.555,0.36%,,,,,,,,,,,,,,,,,,,,,
1925,1925.0,1925.0,1925.0,2/18/2010,0.557,0.557,0.557,0.557,0.36%,,,,,,,,,,,,,,,,,,,,,
1926,1926.0,1926.0,1926.0,2/19/2010,0.555,0.555,0.555,0.555,-0.36%,,,,,,,,,,,,,,,,,,,,,
1927,1927.0,1927.0,1927.0,2/22/2010,0.555,0.555,0.555,0.555,0.00%,,,,,,,,,,,,,,,,,,,,,
1928,1928.0,1928.0,1928.0,2/23/2010,0.553,0.553,0.553,0.553,-0.36%,,,,,,,,,,,,,,,,,,,,,
1929,1929.0,1929.0,1929.0,2/24/2010,0.555,0.555,0.555,0.555,0.36%,,,,,,,,,,,,,,,,,,,,,
1930,1930.0,1930.0,1930.0,2/25/2010,0.552,0.552,0.552,0.552,-0.54%,,,,,,,,,,,,,,,,,,,,,
1931,1931.0,1931.0,1931.0,2/26/2010,0.555,0.555,0.555,0.555,0.54%,,,,,,,,,,,,,,,,,,,,,
1932,1932.0,1932.0,1932.0,3/1/2010,0.552,0.552,0.552,0.552,-0.54%,,,,,,,,,,,,,,,,,,,,,
1933,1933.0,1933.0,1933.0,3/2/2010,0.557,0.557,0.557,0.557,0.91%,,,,,,,,,,,,,,,,,,,,,
1934,1934.0,1934.0,1934.0,3/3/2010,0.557,0.557,0.557,0.557,0.00%,,,,,,,,,,,,,,,,,,,,,
1935,1935.0,1935.0,1935.0,3/4/2010,0.557,0.557,0.557,0.557,0.00%,,,,,,,,,,,,,,,,,,,,,
1936,1936.0,1936.0,1936.0,3/5/2010,0.557,0.557,0.557,0.557,0.00%,,,,,,,,,,,,,,,,,,,,,
1937,1937.0,1937.0,1937.0,3/8/2010,0.558,0.558,0.558,0.558,0.18%,,,,,,,,,,,,,,,,,,,,,
1938,1938.0,1938.0,1938.0,3/9/2010,0.557,0.557,0.557,0.557,-0.18%,,,,,,,,,,,,,,,,,,,,,
1939,1939.0,1939.0,1939.0,3/10/2010,0.558,0.558,0.558,0.558,0.18%,,,,,,,,,,,,,,,,,,,,,
1940,1940.0,1940.0,1940.0,3/11/2010,0.557,0.557,0.557,0.557,-0.18%,,,,,,,,,,,,,,,,,,,,,
1941,1941.0,1941.0,1941.0,3/12/2010,0.56,0.56,0.56,0.56,0.54%,,,,,,,,,,,,,,,,,,,,,
1942,1942.0,1942.0,1942.0,3/15/2010,0.56,0.56,0.56,0.56,0.00%,,,,,,,,,,,,,,,,,,,,,
1943,1943.0,1943.0,1943.0,3/16/2010,0.565,0.565,0.565,0.565,0.89%,,,,,,,,,,,,,,,,,,,,,
1944,1944.0,1944.0,1944.0,3/17/2010,0.568,0.568,0.568,0.568,0.53%,,,,,,,,,,,,,,,,,,,,,
1945,1945.0,1945.0,1945.0,3/18/2010,0.562,0.562,0.562,0.562,-1.06%,,,,,,,,,,,,,,,,,,,,,
1946,1946.0,1946.0,1946.0,3/19/2010,0.567,0.567,0.567,0.567,0.89%,,,,,,,,,,,,,,,,,,,,,
1947,1947.0,1947.0,1947.0,3/22/2010,0.568,0.568,0.568,0.568,0.18%,,,,,,,,,,,,,,,,,,,,,
1948,1948.0,1948.0,1948.0,3/23/2010,0.57,0.57,0.57,0.57,0.35%,,,,,,,,,,,,,,,,,,,,,
1949,1949.0,1949.0,1949.0,3/24/2010,0.572,0.572,0.572,0.572,0.35%,,,,,,,,,,,,,,,,,,,,,
1950,1950.0,1950.0,1950.0,3/25/2010,0.572,0.572,0.572,0.572,0.00%,,,,,,,,,,,,,,,,,,,,,
1951,1951.0,1951.0,1951.0,3/26/2010,0.573,0.573,0.573,0.573,0.17%,,,,,,,,,,,,,,,,,,,,,
1952,1952.0,1952.0,1952.0,3/29/2010,0.572,0.572,0.572,0.572,-0.17%,,,,,,,,,,,,,,,,,,,,,
1953,1953.0,1953.0,1953.0,3/30/2010,0.575,0.575,0.575,0.575,0.52%,,,,,,,,,,,,,,,,,,,,,
1954,1954.0,1954.0,1954.0,3/31/2010,0.567,0.567,0.567,0.567,-1.39%,,,,,,,,,,,,,,,,,,,,,
1955,1955.0,1955.0,1955.0,4/1/2010,0.565,0.565,0.565,0.565,-0.35%,,,,,,,,,,,,,,,,,,,,,
1956,1956.0,1956.0,1956.0,4/6/2010,0.559,0.559,0.559,0.559,-1.06%,,,,,,,,,,,,,,,,,,,,,
1957,1957.0,1957.0,1957.0,4/7/2010,0.568,0.568,0.568,0.568,1.61%,,,,,,,,,,,,,,,,,,,,,
1958,1958.0,1958.0,1958.0,4/8/2010,0.567,0.567,0.567,0.567,-0.18%,,,,,,,,,,,,,,,,,,,,,
1959,1959.0,1959.0,1959.0,4/9/2010,0.567,0.567,0.567,0.567,0.00%,,,,,,,,,,,,,,,,,,,,,
1960,1960.0,1960.0,1960.0,4/12/2010,0.572,0.572,0.572,0.572,0.88%,,,,,,,,,,,,,,,,,,,,,
